Country,New Cases 03-04-2020,New Cases 03-05-2020,New Cases 03-06-2020,New Cases 03-09-2020,New Cases 03-10-2020,New Cases 03-11-2020,New Cases 03-12-2020,New Cases 03-13-2020,New Cases 03-15-2020,New Cases 03-16-2020,New Cases 03-17-2020,New Cases 03-18-2020,New Cases 03-19-2020,New Cases 03-20-2020,New Cases 03-21-2020,New Cases 03-22-2020,New Cases 03-23-2020,New Cases 03-24-2020,New Cases 03-25-2020,New Cases 03-26-2020,New Cases 03-27-2020,New Cases 03-28-2020,New Cases 03-29-2020,New Cases 03-30-2020,New Cases 03-31-2020,New Cases 04-01-2020,New Cases 04-02-2020,New Cases 04-03-2020,New Cases 04-04-2020,New Cases 04-05-2020,New Cases 04-06-2020,New Cases 04-07-2020,New Cases 04-08-2020,New Cases 04-09-2020,New Cases 04-10-2020,New Cases 04-11-2020,New Cases 04-12-2020,New Cases 04-13-2020,New Cases 04-14-2020,New Cases 04-15-2020,New Cases 04-16-2020,New Cases 04-17-2020,New Cases 04-18-2020,New Cases 04-19-2020,New Cases 04-20-2020,New Cases 04-21-2020,New Cases 04-22-2020,New Cases 04-23-2020,New Cases 04-24-2020,New Cases 04-25-2020,New Cases 04-26-2020,New Cases 04-27-2020,New Cases 04-28-2020,New Cases 04-29-2020,New Cases 04-30-2020,New Cases 05-01-2020,New Cases 05-02-2020,New Cases 05-03-2020,New Cases 05-04-2020,New Cases 05-05-2020,New Cases 05-06-2020,New Cases 05-07-2020,New Cases 05-08-2020,New Cases 05-09-2020,New Cases 05-10-2020,New Cases 05-11-2020,New Cases 05-12-2020,New Cases 05-13-2020,New Cases 05-14-2020,New Cases 05-15-2020,New Cases 05-16-2020,New Cases 05-17-2020,New Cases 05-18-2020,New Cases 05-19-2020,New Cases 05-20-2020,New Cases 05-21-2020,New Cases 05-22-2020,New Cases 05-23-2020,New Cases 05-24-2020,New Cases 05-25-2020,New Cases 05-26-2020,New Cases 05-27-2020,New Cases 05-28-2020,New Cases 05-29-2020,New Cases 05-30-2020,New Cases 05-31-2020,New Cases 06-01-2020,New Cases 06-02-2020,New Cases 06-03-2020,New Cases 06-04-2020,New Cases 06-05-2020,New Cases 06-06-2020,New Cases 06-07-2020,New Cases 06-08-2020,New Cases 06-09-2020,New Cases 06-10-2020,New Cases 06-11-2020,New Cases 06-12-2020,New Cases 06-13-2020,New Cases 06-14-2020,New Cases 06-15-2020,New Cases 06-16-2020,New Cases 06-17-2020,New Cases 06-18-2020,New Cases 06-19-2020,New Cases 06-20-2020,New Cases 06-21-2020,New Cases 06-22-2020,New Cases 06-23-2020,New Cases 06-24-2020,New Cases 06-25-2020,New Cases 06-26-2020,New Cases 06-27-2020,New Cases 06-28-2020,New Cases 06-29-2020,New Cases 06-30-2020,New Cases 07-01-2020,New Cases 07-02-2020,New Cases 07-03-2020,New Cases 07-04-2020,New Cases 07-05-2020,New Cases 07-06-2020,New Cases 07-07-2020,New Cases 07-08-2020,New Cases 07-09-2020,New Cases 07-10-2020,New Cases 07-11-2020,New Cases 07-12-2020,New Cases 07-13-2020,New Cases 07-14-2020,New Cases 07-15-2020,New Cases 07-16-2020,New Cases 07-17-2020,New Cases 07-18-2020,New Cases 07-19-2020,New Cases 07-20-2020,New Cases 07-21-2020,New Cases 07-22-2020,New Cases 07-23-2020,New Cases 07-24-2020,New Cases 07-25-2020,New Cases 07-26-2020,New Cases 07-27-2020,New Cases 07-28-2020,New Cases 07-29-2020,New Cases 07-30-2020,New Cases 07-31-2020,New Cases 08-01-2020,New Cases 08-02-2020,New Cases 08-03-2020,New Cases 08-04-2020,New Cases 08-05-2020,New Cases 08-06-2020,New Cases 08-07-2020,New Cases 08-08-2020,New Cases 08-09-2020,New Cases 08-10-2020,New Cases 08-11-2020,New Cases 08-12-2020,New Cases 08-13-2020,New Cases 08-14-2020,New Cases 08-15-2020,New Cases 08-16-2020,New Cases 08-17-2020,New Cases 08-18-2020,New Cases 08-19-2020,New Cases 08-20-2020,New Cases 08-21-2020,New Cases 08-22-2020,New Cases 08-23-2020,New Cases 08-24-2020,New Cases 08-25-2020,New Cases 08-26-2020,New Cases 08-27-2020,New Cases 08-28-2020,New Cases 08-29-2020,New Cases 08-30-2020,New Cases 08-31-2020,New Cases 09-01-2020,New Cases 09-02-2020,New Cases 09-03-2020,New Cases 09-04-2020,New Cases 09-05-2020,New Cases 09-06-2020,New Cases 09-07-2020,New Cases 09-08-2020,New Cases 09-09-2020,New Cases 09-10-2020,New Cases 09-11-2020,New Cases 09-12-2020,New Cases 09-13-2020,New Cases 09-14-2020,New Cases 09-15-2020,New Cases 09-16-2020,New Cases 09-17-2020,New Cases 09-18-2020,New Cases 09-19-2020,New Cases 09-20-2020,New Cases 09-21-2020,New Cases 09-22-2020,New Cases 09-23-2020,New Cases 09-24-2020,New Cases 09-25-2020,New Cases 09-26-2020,New Cases 09-27-2020,New Cases 09-28-2020,New Cases 09-29-2020,New Cases 09-30-2020,New Cases 10-01-2020,New Cases 10-02-2020,New Cases 10-03-2020,New Cases 10-04-2020,New Cases 10-05-2020,New Cases 10-06-2020,New Cases 10-07-2020,New Cases 10-08-2020,New Cases 10-09-2020,New Cases 10-10-2020,New Cases 10-11-2020,New Cases 10-12-2020,New Cases 10-13-2020,New Cases 10-14-2020,New Cases 10-15-2020,New Cases 10-16-2020,New Cases 10-17-2020,New Cases 10-18-2020,New Cases 10-19-2020,New Cases 10-20-2020,New Cases 10-21-2020,New Cases 10-22-2020,New Cases 10-23-2020,New Cases 10-24-2020,New Cases 10-25-2020,New Cases 10-26-2020,New Cases 10-27-2020,New Cases 10-28-2020,New Cases 10-29-2020,New Cases 10-30-2020,New Cases 10-31-2020,New Cases 11-01-2020,New Cases 11-02-2020,New Cases 11-03-2020,New Cases 11-04-2020,New Cases 11-05-2020,New Cases 11-06-2020,New Cases 11-07-2020,New Cases 11-08-2020,New Cases 11-09-2020,New Cases 11-10-2020,New Cases 11-11-2020,New Cases 11-12-2020,New Cases 11-13-2020,New Cases 11-14-2020,New Cases 11-15-2020,New Cases 11-16-2020,New Cases 11-17-2020,New Cases 11-18-2020,New Cases 11-19-2020,New Cases 11-20-2020,New Cases 11-21-2020,New Cases 11-22-2020,New Cases 11-23-2020,New Cases 11-24-2020,New Cases 11-25-2020,New Cases 11-26-2020,New Cases 11-27-2020,New Cases 11-28-2020,New Cases 11-29-2020,New Cases 11-30-2020,New Cases 12-01-2020,New Cases 12-02-2020,New Cases 12-03-2020,New Cases 12-04-2020,New Cases 12-05-2020,New Cases 12-06-2020,New Cases 12-07-2020,New Cases 12-08-2020,New Cases 12-09-2020,New Cases 12-10-2020,New Cases 12-11-2020,New Cases 12-12-2020,New Cases 12-13-2020,New Cases 12-14-2020,New Cases 12-15-2020,New Cases 12-16-2020,New Cases 12-17-2020,New Cases 12-18-2020,New Cases 12-19-2020,New Cases 12-20-2020,New Cases 12-21-2020,New Cases 12-22-2020,New Cases 12-23-2020,New Cases 12-24-2020,New Cases 12-25-2020,New Cases 12-26-2020,New Cases 12-27-2020,New Cases 12-28-2020,New Cases 12-29-2020,New Cases 12-30-2020,New Cases 12-31-2020,New Cases 01-01-2021,New Cases 01-02-2021,New Cases 01-03-2021,New Cases 01-04-2021,New Cases 01-05-2021,New Cases 01-06-2021,New Cases 01-07-2021,New Cases 01-08-2021,New Cases 01-09-2021,New Cases 01-10-2021,New Cases 01-11-2021,New Cases 01-12-2021,New Cases 01-13-2021,New Cases 01-14-2021,New Cases 01-15-2021,New Cases 01-16-2021,New Cases 01-17-2021,New Cases 01-18-2021,New Cases 01-19-2021,New Cases 01-20-2021,New Cases 01-21-2021,New Cases 01-22-2021,New Cases 01-23-2021,New Cases 01-24-2021,New Cases 01-25-2021,New Cases 01-26-2021,New Cases 01-27-2021,New Cases 01-28-2021,New Cases 01-29-2021,New Cases 01-30-2021,New Cases 01-31-2021,New Cases 02-01-2021,New Cases 02-02-2021,New Cases 02-03-2021,New Cases 02-04-2021,New Cases 02-05-2021,New Cases 02-06-2021,New Cases 02-07-2021,New Cases 02-08-2021,New Cases 02-09-2021,New Cases 02-10-2021,New Cases 02-11-2021,New Cases 02-12-2021,New Cases 02-13-2021,New Cases 02-14-2021,New Cases 02-15-2021,New Cases 02-16-2021,New Cases 02-17-2021,New Cases 02-18-2021,New Cases 02-19-2021,New Cases 02-20-2021,New Cases 02-21-2021,New Cases 02-22-2021,New Cases 02-23-2021,New Cases 02-24-2021,New Cases 02-25-2021,New Cases 02-26-2021,New Cases 02-27-2021,New Cases 02-28-2021,New Cases 03-01-2021,New Cases 03-02-2021,New Cases 03-03-2021,New Cases 03-04-2021,New Cases 03-05-2021,New Cases 03-06-2021,New Cases 03-07-2021,New Cases 03-08-2021,New Cases 03-09-2021,New Cases 03-10-2021,New Cases 03-11-2021,New Cases 03-12-2021,New Cases 03-13-2021,New Cases 03-14-2021,New Cases 03-15-2021,New Cases 03-16-2021,New Cases 03-17-2021,New Cases 03-18-2021,New Cases 03-19-2021,New Cases 03-20-2021,New Cases 03-21-2021,New Cases 03-22-2021,New Cases 03-23-2021,New Cases 03-24-2021,New Cases 03-25-2021,New Cases 03-26-2021,New Cases 03-27-2021,New Cases 03-28-2021,New Cases 03-29-2021,New Cases 03-30-2021,New Cases 03-31-2021,New Cases 04-01-2021,New Cases 04-02-2021,New Cases 04-03-2021,New Cases 04-04-2021,New Cases 04-05-2021,New Cases 04-06-2021,New Cases 04-07-2021,New Cases 04-08-2021,New Cases 04-09-2021,New Cases 04-10-2021,New Cases 04-11-2021,New Cases 04-12-2021,New Cases 04-13-2021,New Cases 04-14-2021,New Cases 04-15-2021,New Cases 04-16-2021,New Cases 04-17-2021,New Cases 04-18-2021,New Cases 04-19-2021,New Cases 04-20-2021,New Cases 04-21-2021,New Cases 04-22-2021,New Cases 04-23-2021
Harris,0,0,4,1,0,0,2,0,3,0,0,0,0,14,2,1,0,27,80,51,18,26,216,81,37,117,167,108,151,178,111,414,337,195,706,214,300,68,118,160,190,209,154,193,170,154,166,68,119,152,146,101,98,159,175,195,195,157,130,129,161,116,133,217,209,75,298,240,205,196,233,76,339,170,224,236,188,243,244,151,74,286,261,228,239,211,56,388,363,241,335,337,483,163,332,320,314,312,324,380,210,504,425,450,395,1187,1135,179,1994,1374,1365,1231,1238,908,113,1453,693,1437,1249,1208,597,684,1179,1535,701,907,1081,1939,1429,2001,1658,1343,1599,1586,1251,963,1326,1385,1444,1492,1203,1494,1236,846,1465,1466,1724,2114,1920,1758,1463,1438,1371,1005,1264,1417,1157,806,942,989,931,1149,1124,555,691,928,804,955,1027,1087,761,784,881,906,593,1418,1561,1108,838,895,595,734,1015,928,763,0,514,723,742,948,388,1023,1080,357,268,552,477,612,225,507,142,106,204,252,113,172,133,300,141,81,266,380,214,171,192,191,129,248,299,420,223,167,646,211,318,229,219,300,223,637,280,357,732,276,385,170,741,303,518,629,365,409,447,496,635,615,458,650,493,661,325,843,711,624,1027,262,450,1458,1275,1014,1371,727,873,1281,1766,558,105,60,2614,810,583,903,1734,557,1027,2192,515,745,941,1266,1896,1000,1416,1264,1489,2265,991,1140,1266,2097,2481,988,1231,838,263,73,5340,1623,1278,1754,1036,1677,3402,2492,1777,1927,1235,2589,2164,3536,2579,3619,1157,1341,5614,3125,2842,3276,1417,1202,2263,2912,803,1884,931,3186,2936,1874,2130,2314,2756,2683,1921,846,2565,1435,1135,783,1182,590,318,283,1354,1142,2121,891,1047,0,1040,33,1029,191,1050,696,396,387,596,511,624,163,696,1230,620,776,612,447,236,251,348,122,1530,634,800,475,84,561,1122,542,502,552,661,376,728,294,299,560,1143,901,531,1024,667,520,345,787,511,199,552,242,397,225,595,529,659,115,481,625,471,485,512,349,400,230,777
