country_name,Cases 03-04-2020,Cases 03-05-2020,Cases 03-06-2020,Cases 03-09-2020,Cases 03-10-2020,Cases 03-11-2020,Cases 03-12-2020,Cases 03-13-2020,Cases 03-15-2020,Cases 03-16-2020,Cases 03-17-2020,Cases 03-18-2020,Cases 03-19-2020,Cases 03-20-2020,Cases 03-21-2020,Cases 03-22-2020,Cases 03-23-2020,Cases 03-24-2020,Cases 03-25-2020,Cases 03-26-2020,Cases 03-27-2020,Cases 03-28-2020,Cases 03-29-2020,Cases 03-30-2020,Cases 03-31-2020,Cases 04-01-2020,Cases 04-02-2020,Cases 04-03-2020,Cases 04-04-2020,Cases 04-05-2020,Cases 04-06-2020,Cases 04-07-2020,Cases 04-08-2020,Cases 04-09-2020,Cases 04-10-2020,Cases 04-11-2020,Cases 04-12-2020,Cases 04-13-2020,Cases 04-14-2020,Cases 04-15-2020,Cases 04-16-2020,Cases 04-17-2020,Cases 04-18-2020,Cases 04-19-2020,Cases 04-20-2020,Cases 04-21-2020,Cases 04-22-2020,Cases 04-23-2020,Cases 04-24-2020,Cases 04-25-2020,Cases 04-26-2020,Cases 04-27-2020,Cases 04-28-2020,Cases 04-29-2020,Cases 04-30-2020,Cases 05-01-2020,Cases 05-02-2020,Cases 05-03-2020,Cases 05-04-2020,Cases 05-05-2020,Cases 05-06-2020,Cases 05-07-2020,Cases 05-08-2020,Cases 05-09-2020,Cases 05-10-2020,Cases 05-11-2020,Cases 05-12-2020,Cases 05-13-2020,Cases 05-14-2020,Cases 05-15-2020,Cases 05-16-2020,Cases 05-17-2020,Cases 05-18-2020,Cases 05-19-2020,Cases 05-20-2020,Cases 05-21-2020,Cases 05-22-2020,Cases 05-23-2020,Cases 05-24-2020,Cases 05-25-2020,Cases 05-26-2020,Cases 05-27-2020,Cases 05-28-2020,Cases 05-29-2020,Cases 05-30-2020,Cases 05-31-2020,Cases 06-01-2020,Cases 06-02-2020,Cases 06-03-2020,Cases 06-04-2020,Cases 06-05-2020,Cases 06-06-2020,Cases 06-07-2020,Cases 06-08-2020,Cases 06-09-2020,Cases 06-10-2020,Cases 06-11-2020,Cases 06-12-2020,Cases 06-13-2020,Cases 06-14-2020,Cases 06-15-2020,Cases 06-16-2020,Cases 06-17-2020,Cases 06-18-2020,Cases 06-19-2020,Cases 06-20-2020,Cases 06-21-2020,Cases 06-22-2020,Cases 06-23-2020,Cases 06-24-2020,Cases 06-25-2020,Cases 06-26-2020,Cases 06-27-2020,Cases 06-28-2020,Cases 06-29-2020,Cases 06-30-2020,Cases 07-01-2020,Cases 07-02-2020,Cases 07-03-2020,Cases 07-04-2020,Cases 07-05-2020,Cases 07-06-2020,Cases 07-07-2020,Cases 07-08-2020,Cases 07-09-2020,Cases 07-10-2020,Cases 07-11-2020,Cases 07-12-2020,Cases 07-13-2020,Cases 07-14-2020,Cases 07-15-2020,Cases 07-16-2020,Cases 07-17-2020,Cases 07-18-2020,Cases 07-19-2020,Cases 07-20-2020,Cases 07-21-2020,Cases 07-22-2020,Cases 07-23-2020,Cases 07-24-2020,Cases 07-25-2020,Cases 07-26-2020,Cases 07-27-2020,Cases 07-28-2020,Cases 07-29-2020,Cases 07-30-2020,Cases 07-31-2020,Cases 08-01-2020,Cases 08-02-2020,Cases 08-03-2020,Cases 08-04-2020,Cases 08-05-2020,Cases 08-06-2020,Cases 08-07-2020,Cases 08-08-2020,Cases 08-09-2020,Cases 08-10-2020,Cases 08-11-2020,Cases 08-12-2020,Cases 08-13-2020,Cases 08-14-2020,Cases 08-15-2020,Cases 08-16-2020,Cases 08-17-2020,Cases 08-18-2020,Cases 08-19-2020,Cases 08-20-2020,Cases 08-21-2020,Cases 08-22-2020,Cases 08-23-2020,Cases 08-24-2020,Cases 08-25-2020,Cases 08-26-2020,Cases 08-27-2020,Cases 08-28-2020,Cases 08-29-2020,Cases 08-30-2020,Cases 08-31-2020,Cases 09-01-2020,Cases 09-02-2020,Cases 09-03-2020,Cases 09-04-2020,Cases 09-05-2020,Cases 09-06-2020,Cases 09-07-2020,Cases 09-08-2020,Cases 09-09-2020,Cases 09-10-2020,Cases 09-11-2020,Cases 09-12-2020,Cases 09-13-2020,Cases 09-14-2020,Cases 09-15-2020,Cases 09-16-2020,Cases 09-17-2020,Cases 09-18-2020,Cases 09-19-2020,Cases 09-20-2020,Cases 09-21-2020,Cases 09-22-2020,Cases 09-23-2020,Cases 09-24-2020,Cases 09-25-2020,Cases 09-26-2020,Cases 09-27-2020,Cases 09-28-2020,Cases 09-29-2020,Cases 09-30-2020,Cases 10-01-2020,Cases 10-02-2020,Cases 10-03-2020,Cases 10-04-2020,Cases 10-05-2020,Cases 10-06-2020,Cases 10-07-2020,Cases 10-08-2020,Cases 10-09-2020,Cases 10-10-2020,Cases 10-11-2020,Cases 10-12-2020,Cases 10-13-2020,Cases 10-14-2020,Cases 10-15-2020,Cases 10-16-2020,Cases 10-17-2020,Cases 10-18-2020,Cases 10-19-2020,Cases 10-20-2020,Cases 10-21-2020,Cases 10-22-2020,Cases 10-23-2020,Cases 10-24-2020,Cases 10-25-2020,Cases 10-26-2020,Cases 10-27-2020,Cases 10-28-2020,Cases 10-29-2020,Cases 10-30-2020,Cases 10-31-2020,Cases 11-01-2020,Cases 11-02-2020,Cases 11-03-2020,Cases 11-04-2020,Cases 11-05-2020,Cases 11-06-2020,Cases 11-07-2020,Cases 11-08-2020,Cases 11-09-2020,Cases 11-10-2020,Cases 11-11-2020,Cases 11-12-2020,Cases 11-13-2020,Cases 11-14-2020,Cases 11-15-2020,Cases 11-16-2020,Cases 11-17-2020,Cases 11-18-2020,Cases 11-19-2020,Cases 11-20-2020,Cases 11-21-2020,Cases 11-22-2020,Cases 11-23-2020,Cases 11-24-2020,Cases 11-25-2020,Cases 11-26-2020,Cases 11-27-2020,Cases 11-28-2020,Cases 11-29-2020,Cases 11-30-2020,Cases 12-01-2020,Cases 12-02-2020,Cases 12-03-2020,Cases 12-04-2020,Cases 12-05-2020,Cases 12-06-2020,Cases 12-07-2020,Cases 12-08-2020,Cases 12-09-2020,Cases 12-10-2020,Cases 12-11-2020,Cases 12-12-2020,Cases 12-13-2020,Cases 12-14-2020,Cases 12-15-2020,Cases 12-16-2020,Cases 12-17-2020,Cases 12-18-2020,Cases 12-19-2020,Cases 12-20-2020,Cases 12-21-2020,Cases 12-22-2020,Cases 12-23-2020,Cases 12-24-2020,Cases 12-25-2020,Cases 12-26-2020,Cases 12-27-2020,Cases 12-28-2020,Cases 12-29-2020,Cases 12-30-2020,Cases 12-31-2020,Cases 01-01-2021,Cases 01-02-2021,Cases 01-03-2021,Cases 01-04-2021,Cases 01-05-2021,Cases 01-06-2021,Cases 01-07-2021,Cases 01-08-2021,Cases 01-09-2021,Cases 01-10-2021,Cases 01-11-2021,Cases 01-12-2021,Cases 01-13-2021,Cases 01-14-2021,Cases 01-15-2021,Cases 01-16-2021,Cases 01-17-2021,Cases 01-18-2021,Cases 01-19-2021,Cases 01-20-2021,Cases 01-21-2021,Cases 01-22-2021,Cases 01-23-2021,Cases 01-24-2021,Cases 01-25-2021,Cases 01-26-2021,Cases 01-27-2021,Cases 01-28-2021,Cases 01-29-2021,Cases 01-30-2021,Cases 01-31-2021,Cases 02-01-2021,Cases 02-02-2021,Cases 02-03-2021,Cases 02-04-2021,Cases 02-05-2021,Cases 02-06-2021,Cases 02-07-2021,Cases 02-08-2021,Cases 02-09-2021,Cases 02-10-2021,Cases 02-11-2021,Cases 02-12-2021,Cases 02-13-2021,Cases 02-14-2021,Cases 02-15-2021,Cases 02-16-2021,Cases 02-17-2021,Cases 02-18-2021,Cases 02-19-2021,Cases 02-20-2021,Cases 02-21-2021,Cases 02-22-2021,Cases 02-23-2021,Cases 02-24-2021,Cases 02-25-2021,Cases 02-26-2021,Cases 02-27-2021,Cases 02-28-2021,Cases 03-01-2021,Cases 03-02-2021,Cases 03-03-2021,Cases 03-04-2021,Cases 03-05-2021,Cases 03-06-2021,Cases 03-07-2021,Cases 03-08-2021,Cases 03-09-2021,Cases 03-10-2021,Cases 03-11-2021,Cases 03-12-2021,Cases 03-13-2021,Cases 03-14-2021,Cases 03-15-2021,Cases 03-16-2021,Cases 03-17-2021,Cases 03-18-2021,Cases 03-19-2021,Cases 03-20-2021,Cases 03-21-2021,Cases 03-22-2021,Cases 03-23-2021,Cases 03-24-2021,Cases 03-25-2021,Cases 03-26-2021,Cases 03-27-2021,Cases 03-28-2021,Cases 03-29-2021,Cases 03-30-2021,Cases 03-31-2021,Cases 04-01-2021,Cases 04-02-2021,Cases 04-03-2021,Cases 04-04-2021,Cases 04-05-2021,Cases 04-06-2021,Cases 04-07-2021,Cases 04-08-2021,Cases 04-09-2021,Cases 04-10-2021,Cases 04-11-2021,Cases 04-12-2021,Cases 04-13-2021,Cases 04-14-2021,Cases 04-15-2021,Cases 04-16-2021,Cases 04-17-2021,Cases 04-18-2021,Cases 04-19-2021,Cases 04-20-2021,Cases 04-21-2021,Cases 04-22-2021,Cases 04-23-2021
Harris,0,0,4,5,5,5,7,7,10,10,10,10,10,24,26,27,27,54,134,185,203,229,445,526,563,680,847,955,1106,1284,1395,1809,2146,2341,3047,3261,3561,3629,3747,3907,4097,4306,4460,4653,4823,4977,5143,5211,5330,5482,5628,5729,5827,5986,6161,6356,6551,6708,6838,6967,7128,7244,7377,7594,7803,7878,8176,8416,8621,8817,9050,9126,9465,9635,9859,10095,10283,10526,10770,10921,10995,11281,11542,11770,12009,12220,12276,12664,13027,13268,13603,13940,14423,14586,14918,15238,15552,15864,16188,16568,16778,17282,17707,18157,18552,19739,20874,21053,23047,24421,25786,27017,28255,29163,29276,30729,31422,32859,34108,35316,35913,36597,37776,39311,40012,40919,42000,43939,45368,47369,49027,50370,51969,53555,54806,55769,57095,58480,59924,61416,62619,64113,65349,66195,67660,69126,70850,72964,74884,76642,78105,79543,80914,81919,83183,84600,85757,86563,87505,88494,89425,90574,91698,92253,92944,93872,94676,95631,96658,97745,98506,99290,100171,101077,101670,103088,104649,105757,106595,107490,108085,108819,109834,110762,111525,111525,112039,112762,113504,114761,115149,116172,117568,120336,120771,121628,122445,123264,123817,137946,138473,139017,139681,140532,140868,141353,141707,142315,142681,143530,146234,147298,147808,148235,148769,149394,149771,150176,150626,151161,151463,151880,152623,152977,153571,153955,154367,154765,155192,156035,156742,157392,158379,158758,159272,159617,160532,160984,161613,162306,162807,163287,163845,164445,165252,165967,166545,167331,167956,168746,170835,171916,172763,173436,174493,175414,175959,177466,178811,179911,181361,182192,183252,185304,187163,187759,187867,187932,190631,191513,192127,193089,194899,195558,196658,198961,199597,200397,201496,202861,204850,205928,207406,208737,210362,212686,214180,215779,217086,219265,221860,222931,224245,225102,225365,225443,231707,233330,234736,236673,237727,239657,243059,245551,247458,249488,250854,253612,256046,259773,262525,266525,267729,269089,274899,278312,281422,284917,286356,287753,290249,293271,294266,296521,297629,301173,304333,306495,308902,311665,314697,317654,319800,320744,323408,325010,326248,327079,328426,329167,329576,330256,331837,333279,335673,337012,338274,338284,339366,339444,340559,340951,342309,343070,343573,344102,344898,348125,348848,350201,351063,353450,355065,356429,357558,358505,359382,359948,360421,360938,362716,363548,364613,365338,365513,366192,367414,368028,368582,369185,369892,370281,371058,371397,371753,372381,373625,374555,375093,376154,376871,377441,377934,378737,379284,379485,380238,380652,381083,381344,381974,382545,383325,383489,384007,384652,385164,385684,386197,386556,387012,387285,388109
